Brand;Vehicle;Motorisation;Fuel;Start;End;Battery_AGM;Battery_EFB;Battery_Conventional
CITROËN;C8 (EA_, EB_);165 165;Diesel;01/07/2002;;;;N/A
CITROËN;C8 (EA_, EB_);2.2 Hdi;Diesel;01/07/2002;;;;N/A
CITROËN;C-CROSSER (EP_);2.2 HDi;Diesel;01/02/2007;;;;N/A
CITROËN;DS3;1 115;Diesel;01/11/2009;01/07/2015;F41;;N/A
CITROËN;DS3;6 115;Diesel;01/11/2009;01/07/2015;F41;;N/A
CITROËN;DS3;90 115;Diesel;01/11/2009;01/07/2015;F41;;N/A
CITROËN;DS3;110 115;Diesel;01/11/2009;01/07/2015;F41;;N/A
CITROËN;DS3;115 115;Diesel;01/11/2009;01/07/2015;F41;;N/A
CITROËN;DS3;1.6 BlueHDi 120;Diesel;01/11/2009;01/07/2015;F41;;N/A
CITROËN;DS3;1.2 VTi 82;Petrole;01/04/2010;01/03/2015;;F30;N/A
CITROËN;DS3;1.4 VTi 95;Petrole;01/04/2010;01/03/2015;;F30;N/A
CITROËN;DS3;1.6 Racing;Petrole;01/04/2010;01/03/2015;;F30;N/A
CITROËN;DS3;1.6 THP 155;Petrole;01/04/2010;01/03/2015;;F30;N/A
CITROËN;DS3;1.6 VTi 120;Petrole;01/04/2010;01/03/2015;;F30;N/A
CITROËN;DS4;1 115;Diesel;01/04/2011;01/07/2015;F41;;N/A
CITROËN;DS4;6 115;Diesel;01/04/2011;01/07/2015;F41;;N/A
CITROËN;DS4;110 115;Diesel;01/04/2011;01/07/2015;F41;;N/A
CITROËN;DS4;115 115;Diesel;01/04/2011;01/07/2015;F41;;N/A
CITROËN;DS4;2 135;Diesel;01/04/2011;01/07/2015;;;N/A
CITROËN;DS4;0 135;Diesel;01/04/2011;01/07/2015;;;N/A
CITROËN;DS4;135 135;Diesel;01/04/2011;01/07/2015;;;N/A
CITROËN;DS4;2.0 HDi 165;Diesel;01/04/2011;01/07/2015;;;N/A
CITROËN;DS5;1 165;Diesel;01/11/2011;01/07/2015;F41;;N/A
CITROËN;DS5;6 165;Diesel;01/11/2011;01/07/2015;F41;;N/A
CITROËN;DS5;115 165;Diesel;01/11/2011;01/07/2015;F41;;N/A
CITROËN;DS5;135 165;Diesel;01/11/2011;01/07/2015;F41;;N/A
CITROËN;DS5;165 165;Diesel;01/11/2011;01/07/2015;F41;;N/A
CITROËN;DS5;2.0 BlueHDi 180;Diesel;01/11/2011;01/07/2015;F41;;N/A
CITROËN;JUMPER Box (244) | RELAY;2 4x4;Diesel;01/04/2002;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;8 4x4;Diesel;01/04/2002;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;4 4x4;Diesel;01/04/2002;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;4 4x4;Diesel;01/04/2002;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;2 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;0 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;2002 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;04 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;2 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;0 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;110 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box (244) | RELAY;130 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box | RELAY;2 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box | RELAY;0 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box | RELAY;110 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box | RELAY;130 130;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPER Box | RELAY;2.2 HDi 100;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;2 150;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;2 150;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;110 150;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;110 150;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;120 150;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;130 150;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;150 150;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;3 180;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;0 180;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;160 180;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPER Platform/Chassis | RELAY;180 180;Diesel;01/04/2006;;F44;FL1050;N/A
CITROËN;JUMPY Box (BS_, BT_, BY_, BZ_) | DISPATCH;1.9 D;Diesel;01/10/1995;01/10/2006;;;N/A
CITROËN;JUMPY Box (BS_, BT_, BY_, BZ_) | DISPATCH;1.9 D 70;Diesel;01/10/1995;01/10/2006;;;N/A
CITROËN;JUMPY Box (BS_, BT_, BY_, BZ_) | DISPATCH;1.9 DT;Diesel;01/10/1995;01/10/2006;;;N/A
CITROËN;JUMPY Box (BS_, BT_, BY_, BZ_) | DISPATCH;2 110;Diesel;01/10/1995;01/10/2006;;;N/A
CITROËN;JUMPY Box (BS_, BT_, BY_, BZ_) | DISPATCH;0 110;Diesel;01/10/1995;01/10/2006;;;N/A
CITROËN;JUMPY Box (BS_, BT_, BY_, BZ_) | DISPATCH;95 110;Diesel;01/10/1995;01/10/2006;;;N/A
CITROËN;JUMPY Box (BS_, BT_, BY_, BZ_) | DISPATCH;110 110;Diesel;01/10/1995;01/10/2006;;;N/A
CITROËN;JUMPY Box (V_) | DISPATCH;1 115;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPY Box (V_) | DISPATCH;6 115;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPY Box (V_) | DISPATCH;95 115;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPY Box (V_) | DISPATCH;115 115;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPY Box (V_) | DISPATCH;2 180;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPY Box (V_) | DISPATCH;0 180;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPY Box (V_) | DISPATCH;120 180;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPY Box (V_) | DISPATCH;150 180;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPY Box (V_) | DISPATCH;180 180;Diesel;01/04/2016;;;;N/A
CITROËN;JUMPY Box | DISPATCH;1 16V;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;6 16V;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;90 16V;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;8 16V;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;16 16V;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;2 165;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;0 165;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;120 165;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;125 165;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;140 165;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Box | DISPATCH;165 165;Diesel;01/01/2007;;;;N/A
CITROËN;JUMPY Platform/Chassis (BU_, BV_, BW_, BX_) | DISPATCH;1.9 TD;Diesel;01/10/1999;01/10/2006;;;N/A
CITROËN;JUMPY Platform/Chassis (BU_, BV_, BW_, BX_) | DISPATCH;2 110;Diesel;01/10/1999;01/10/2006;;;N/A
CITROËN;JUMPY Platform/Chassis (BU_, BV_, BW_, BX_) | DISPATCH;0 110;Diesel;01/10/1999;01/10/2006;;;N/A
CITROËN;JUMPY Platform/Chassis (BU_, BV_, BW_, BX_) | DISPATCH;95 110;Diesel;01/10/1999;01/10/2006;;;N/A
CITROËN;JUMPY Platform/Chassis (BU_, BV_, BW_, BX_) | DISPATCH;110 110;Diesel;01/10/1999;01/10/2006;;;N/A
CITROËN;NEMO Box (AA_);1.3 HDi 75;Diesel;01/10/2010;;;;N/A
CITROËN;NEMO Box (AA_);1.4 Hdi;Diesel;01/10/2010;;;;N/A
CITROËN;NEMO Estate;1 80;Diesel;01/04/2009;;F41;;N/A
CITROËN;NEMO Estate;3 80;Diesel;01/04/2009;;F41;;N/A
CITROËN;NEMO Estate;75 80;Diesel;01/04/2009;;F41;;N/A
CITROËN;NEMO Estate;80 80;Diesel;01/04/2009;;F41;;N/A
CITROËN;NEMO Estate;1.4 HDi;Diesel;01/04/2009;;F41;;N/A
CITROËN;SAXO (S0, S1);1.5 D;Diesel;01/09/1996;01/04/2004;;;N/A
CITROËN;SAXO (S0, S1);1.0 X;Petrole;01/05/1996;01/09/2003;;;N/A
CITROËN;SAXO (S0, S1);1.4 VTS;Petrole;01/05/1996;01/09/2003;;;N/A
CITROËN;SAXO (S0, S1);1.6 VTS;Petrole;01/05/1996;01/09/2003;;;N/A
CITROËN;XSARA (N1);2 109;Diesel;01/05/2001;01/03/2005;;;N/A
CITROËN;XSARA (N1);0 109;Diesel;01/05/2001;01/03/2005;;;N/A
CITROËN;XSARA (N1);90 109;Diesel;01/05/2001;01/03/2005;;;N/A
CITROËN;XSARA (N1);109 109;Diesel;01/05/2001;01/03/2005;;;N/A
CITROËN;XSARA (N1);1.9 D;Diesel;01/04/1997;01/03/2005;;;N/A
CITROËN;XSARA (N1);1.9 SD;Diesel;01/04/1997;01/03/2005;;;N/A
CITROËN;XSARA (N1);1.9 TD;Diesel;01/04/1997;01/03/2005;;;N/A
CITROËN;XSARA (N1);1.4 i;Petrole;01/04/1997;01/03/2005;;;N/A
CITROËN;XSARA (N1);1.6 16V;Petrole;01/04/1997;01/03/2005;;;N/A
CITROËN;XSARA (N1);1.8 i;Petrole;01/04/1997;01/03/2005;;;N/A
CITROËN;XSARA (N1);1.8 i 16V;Petrole;01/04/1997;01/03/2005;;;N/A
CITROËN;XSARA Box Body / Estate / Hatchback (N3_);2.0 HDI;Diesel;01/09/2000;01/03/2005;;;N/A
CITROËN;XSARA Break (N2);2 109;Diesel;01/02/1999;01/08/2005;;;N/A
CITROËN;XSARA Break (N2);0 109;Diesel;01/02/1999;01/08/2005;;;N/A
CITROËN;XSARA Break (N2);90 109;Diesel;01/02/1999;01/08/2005;;;N/A
CITROËN;XSARA Break (N2);109 109;Diesel;01/02/1999;01/08/2005;;;N/A
CITROËN;XSARA PICASSO;2.0 HDI;Diesel;01/12/1999;01/12/2011;F41;;N/A
CITROËN;(N68) XSARA PICASSO;1.6 HDi;Diesel;01/05/2004;01/12/2011;;;N/A
CITROËN;(N68) XSARA PICASSO;1.6 16V;Petrole;01/02/2000;01/12/2011;;;N/A
CITROËN;(N68) XSARA PICASSO;1.8 16V;Petrole;01/02/2000;01/12/2011;;;N/A
DACIA;DOKKER (KE_);1.2 Tce;Petrole;01/11/2012;;;F30;N/A
DACIA;DOKKER (KE_);1.6;Petrole;01/11/2012;;;F30;N/A
DACIA;DUSTER (HS_);1.5 dCi;Diesel;01/04/2010;01/01/2018;;F31;N/A
DACIA;DUSTER (HS_);1.2 TCe 125;Petrole;01/10/2013;01/01/2018;;;N/A
DACIA;DUSTER (HS_);4x4;Petrole;01/10/2013;01/01/2018;;;N/A
DACIA;DUSTER (HS_);1.6 Sce 115;Petrole;01/10/2013;01/01/2018;;;N/A
DACIA;DUSTER Box;1.5 dCi;Diesel;01/04/2011;;;F31;N/A
DACIA;DUSTER Box;4x4;Diesel;01/04/2011;;;F31;N/A
DACIA;LODGY (JS_);1.5 dCi;Diesel;01/01/2013;;;F31;N/A
DACIA;LODGY (JS_);1.2 Tce;Petrole;01/03/2012;;;F30;N/A
DACIA;LODGY (JS_);1.6;Petrole;01/03/2012;;;F30;N/A
DACIA;LOGAN (LS_);1.2 16V;Petrole;01/09/2004;;;F30;N/A
DACIA;LOGAN (LS_);1.4;Petrole;01/09/2004;;;F30;N/A
DACIA;LOGAN (LS_);1.6;Petrole;01/09/2004;;;F30;N/A
DACIA;LOGAN (LS_);1.6 16V;Petrole;01/09/2004;;;F30;N/A
DACIA;LOGAN (LS_);1.5 dCi;Diesel;01/09/2005;;;F31;N/A
DACIA;LOGAN MCV (KS_);1.5 dCi;Diesel;01/02/2007;;;;N/A
DACIA;SANDERO;1.2 16V LPG;Petroleum;01/11/2008;;;F30;N/A
DACIA;SANDERO;1.4 MPI LPG Petrole;Petroleum;01/11/2008;;;F30;N/A
DACIA;SANDERO;Gas (LPG);Petroleum;01/11/2008;;;F30;N/A
DACIA;SANDERO;1.2 16V;Petrole;01/06/2008;;;F30;N/A
DACIA;SANDERO;1.6;Petrole;01/06/2008;;;F30;N/A
DACIA;SANDERO II;1.0 SCe 75;Petrole;01/10/2012;;;F30;N/A
DACIA;SANDERO II;TCe 90;Petrole;01/10/2012;;;F30;N/A
DACIA;SANDERO II;1.1;Petrole;01/10/2012;;;F30;N/A
DACIA;SANDERO II;1.5 dCi;Diesel;01/10/2012;;;F30;N/A
DACIA;SANDERO II;1.5 dCi;Diesel;01/10/2012;;;;N/A
DS;DS 3;1 130;Petrole;01/04/2015;;;;N/A
DS;DS 3;2 130;Petrole;01/04/2015;;;;N/A
DS;DS 3;110 130;Petrole;01/04/2015;;;;N/A
DS;DS 3;130 130;Petrole;01/04/2015;;;;N/A
DS;DS 3;1.2 VTi 82;Petrole;01/04/2015;;;;N/A
DS;DS 3;1.6 THP 165;Petrole;01/04/2015;;;;N/A
DS;DS 4 / DS 4 CROSSBACK;1.6 BlueHDi 120;Diesel;01/07/2015;;;;N/A
DS;DS 4 / DS 4 CROSSBACK;2.0 BlueHDi 150;Diesel;01/07/2015;;;;N/A
DS;DS 4 / DS 4 CROSSBACK;2.0 BlueHDi 150;Diesel;01/07/2015;;;;N/A
DS;DS 4 / DS 4 CROSSBACK;2.0 BlueHDi 180;Diesel;01/07/2015;;;;N/A
FIAT;500 (312_) 0.9;1.2;Petrole;01/07/2007;;;;N/A
FIAT;500 (312_) 0.9;1.4;Petrole;01/07/2007;;;;N/A
FIAT;500 (312_);1.3 D Multijet;Diesel;01/10/2007;;;F31;N/A
FIAT;500 C (312_) 0.9;1.2;Petrole;01/09/2009;;;;N/A
FIAT;500 C (312_) 0.9;1.4;Petrole;01/09/2009;;;;N/A
FIAT;500L (351_, 352_);1.6 D Multijet;Diesel;01/09/2012;;;;N/A
FIAT;500L (351_;352_) 0.9;Petrol;01/09/2012;;;;N/A
FIAT;500L (351_;1.4;Petrol;01/09/2012;;;;N/A
FIAT;500X (334_);1.6 D Multijet;Diesel;01/09/2014;;;;N/A
FIAT;500X (334_) 1.0;1.4;Petrole;01/09/2014;;;;N/A
FIAT;DOBLO Box Body / Estate (263_);1.3 D Multijet;Diesel;01/02/2010;;;;N/A
FIAT;DOBLO Cargo (223_);1.3 D Multijet;Diesel;01/03/2001;01/01/2010;;;N/A
FIAT;DOBLO Cargo (223_);1.3 JTD 16V;Diesel;01/03/2001;01/01/2010;;;N/A
FIAT;DOBLO Cargo (223_);1.9;Diesel;01/03/2001;01/01/2010;;;N/A
FIAT;DOBLO Cargo (223_);1.9 JTD (223ZXE1A);Diesel;01/03/2001;01/01/2010;;;N/A
FIAT;DOBLO MPV (119_, 223_);1.3 D Multijet;Diesel;01/03/2001;;;;N/A
FIAT;DOBLO MPV (119_, 223_);1.3 JTD 16V;Diesel;01/03/2001;;;;N/A
FIAT;DOBLO MPV (119_, 223_);1.9;Diesel;01/03/2001;;;;N/A
FIAT;DOBLO MPV (119_, 223_);1.9 JTD (223ZXE1A);Diesel;01/03/2001;;;;N/A
FIAT;DUCATO Box (230_);2.5 D;Diesel;01/03/1994;01/04/2002;;;N/A
FIAT;DUCATO Box (230_);2.5 TDI;Diesel;01/03/1994;01/04/2002;;;N/A
FIAT;DUCATO Box (230_);2.8 D;Diesel;01/03/1994;01/04/2002;;;N/A
FIAT;DUCATO Box (230_);2.8 D 4x4;Diesel;01/03/1994;01/04/2002;;;N/A
FIAT;DUCATO Box (230_);2.8 TDI;Diesel;01/03/1994;01/04/2002;;;N/A
FIAT;DUCATO Box (244_);2.8 JTD;Diesel;01/04/2002;;;;N/A
FIAT;DUCATO Box (244_);2.8 JTD 4x4;Diesel;01/04/2002;;;;N/A
FIAT;DUCATO Box (244_);2.8 JTD Power;Diesel;01/04/2002;;;;N/A
FIAT;DUCATO Box (244_);2.8 TD;Diesel;01/04/2002;;;;N/A
FIAT;DUCATO Box (244_);2.0 JTD;Diesel;01/04/2002;;;F32;N/A
FIAT;DUCATO Box (244_);2.3 JTD;Diesel;01/04/2002;;;F32;N/A
FIAT;DUCATO Box (250_,290_) 100 Multijet 2;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Box (250_,290_) 100 Multijet 2;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;2 D;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;2 D;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;120 Multijet 2;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;120 Multijet 2;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;3 D;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;3 D;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;160 Multijet;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;160 Multijet;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Box (250_;290_) 115 Multijet 2;Diesel;01/06/2011;;;F32;N/A
FIAT;DUCATO Box (250_;0 D;Diesel;01/06/2011;;;F32;N/A
FIAT;DUCATO Box (250_;130 Multijet 2;Diesel;01/06/2011;;;F32;N/A
FIAT;DUCATO Box (250_;3 D;Diesel;01/06/2011;;;F32;N/A
FIAT;DUCATO Box (250_;290_) 150 Multijet 2;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Box (250_;3 D;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Box (250_;160 Multijet 3;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Box (250_;0 D;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Bus (250_, 290_) 100 Multijet 2;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Bus (250_, 290_) 100 Multijet 2;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;2 D;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;2 D;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;120 Multijet 2;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;120 Multijet 2;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;3 D;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;3 D;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;160 Multijet;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;160 Multijet;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Platform/Chassis (250_, 290_) 100 Multijet 2;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Platform/Chassis (250_, 290_) 100 Multijet 2;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;2 D;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;2 D;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;120 Multijet 2;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;120 Multijet 2;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;3 D;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;3 D;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;160 Multijet;3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;160 Multijet;180 Multijet 3.0 D;Diesel;01/07/2006;;;;N/A
FIAT;DUCATO Platform/Chassis (250_, 290_) 115 Multijet;2.0 D;Diesel;01/07/2006;;;F32;N/A
FIAT;DUCATO Platform/Chassis (250_, 290_) 115 Multijet;130 Multijet 2.3 D;Diesel;01/07/2006;;;F32;N/A
FIAT;GRANDE PUNTO (199_) 1.4;1.4 16V;Petrole;01/06/2005;01/12/2015;;F30;N/A
FIAT;GRANDE PUNTO (199_) 1.4;1.4 T-Jet;Petrole;01/06/2005;01/12/2015;;F30;N/A
FIAT;MULTIPLA (186_);1.9 JTD;Diesel;01/04/1999;01/06/2010;;F32;N/A
FIAT;MULTIPLA (186_);1.9 JTD 105;Diesel;01/04/1999;01/06/2010;;F32;N/A
FIAT;MULTIPLA (186_);1.9 JTD 110;Diesel;01/04/1999;01/06/2010;;F32;N/A
FIAT;MULTIPLA (186_);1.9 JTD 115;Diesel;01/04/1999;01/06/2010;;F32;N/A
FIAT;PANDA (169_) | PANDA / PANDA CLASSIC 1.2 (169AXF2A;169AXF1A);Petrole;01/03/2010;01/08/2013;;F31;N/A
FIAT;PANDA (312_, 319_) 0.9;0.9 4x4;Petrole;01/02/2012;;;F31;N/A
FIAT;PANDA (312_, 319_) 0.9;1.2;Petrole;01/02/2012;;;F31;N/A
FIAT;PUNTO (188_);1.9 DS 60;Diesel;01/09/1999;01/03/2012;;F31;N/A
FIAT;PUNTO (188_);1.9 JTD;Diesel;01/09/1999;01/03/2012;;F31;N/A
FIAT;PUNTO (188_);1.9 JTD 80;Diesel;01/09/1999;01/03/2012;;F31;N/A
FIAT;SCUDO Box (220_);1.9 D;Diesel;01/02/1996;01/12/2006;;F32;N/A
FIAT;STILO (192_);1.9 JTD;Diesel;01/10/2001;01/11/2006;;F32;N/A
FORD;C-MAX (DM2);1.8 TDCi;Diesel;01/02/2007;01/09/2010;;FL652;N/A
FORD;C-MAX (DM2);2.0 TDCi;Diesel;01/02/2007;01/09/2010;;FL652;N/A
FORD;ECOSPORT;1.0 EcoBoost;Petrole;01/10/2013;;;FL652;N/A
FORD;FIESTA IV (JA_, JB_);1.8 D;Diesel;01/08/1995;01/01/2002;;;N/A
FORD;FIESTA IV (JA_, JB_);1.8 DI;Diesel;01/08/1995;01/01/2002;;;N/A
FORD;FIESTA V (JH_, JD_);1.4 TDCi;Diesel;01/11/2001;01/06/2008;;;N/A
FORD;FIESTA V (JH_, JD_);1.25 16V;Petrole;01/11/2001;01/06/2008;;;N/A
FORD;FIESTA V (JH_, JD_);1.4 16V;Petrole;01/11/2001;01/06/2008;;;N/A
FORD;FIESTA V (JH_, JD_);1.6 16V;Petrole;01/11/2001;01/06/2008;;;N/A
FORD;FIESTA VI (CB1, CCN);1.4 TDCi;Diesel;01/01/2009;;;FL652;N/A
FORD;FIESTA VI (CB1, CCN);1.5 TDCi;Diesel;01/01/2009;;;FL652;N/A
FORD;FIESTA VI (CB1, CCN) 1.0;1.0 EcoBoost;Petrole;01/06/2008;;;FL652;N/A
FORD;FIESTA VI (CB1, CCN) 1.0;1.0 Sport;Petrole;01/06/2008;;;FL652;N/A
FORD;FIESTA VI (CB1, CCN) 1.0;1.6 Ti;Petrole;01/06/2008;;;FL652;N/A
FORD;FIESTA VI (CB1, CCN);1.6 TDCi;Diesel;01/02/2010;;;FL652;N/A
FORD;FIESTA VII;1.5 TDCi;Diesel;01/08/2010;;;FL652;N/A
FORD;FOCUS (DAW, DBW);1.8 TDCi;Diesel;01/10/1998;01/11/2004;;FL652;N/A
FORD;FOCUS (DAW, DBW);1 TDDi;Diesel;01/10/1998;01/11/2004;;FL652;N/A
FORD;FOCUS (DAW, DBW);8 TDDi;Diesel;01/10/1998;01/11/2004;;FL652;N/A
FORD;FOCUS (DAW, DBW);1.4 16V;Petrole;01/10/1998;01/11/2004;;;N/A
FORD;FOCUS (DAW, DBW);1.6 16V;Petrole;01/10/1998;01/11/2004;;;N/A
FORD;FOCUS (DAW, DBW);1.8 16V;Petrole;01/10/1998;01/11/2004;;;N/A
FORD;FOCUS C-MAX (DM2);1.6 TDCi;Diesel;01/10/2003;01/03/2007;;FL752;N/A
FORD;FOCUS C-MAX (DM2);1.8 TDCi;Diesel;01/10/2003;01/03/2007;;FL752;N/A
FORD;FOCUS C-MAX (DM2);2.0 TDCi;Diesel;01/10/2003;01/03/2007;;FL752;N/A
FORD;FOCUS II (DA_, HCP, DP);1.6 TDCi;Diesel;01/07/2004;01/09/2012;;FL652;N/A
FORD;FOCUS II (DA_, HCP, DP);1.8 TDCi;Diesel;01/07/2004;01/09/2012;;FL652;N/A
FORD;FOCUS II (DA_, HCP, DP);2.0 TDCi;Diesel;01/07/2004;01/09/2012;;FL652;N/A
FORD;FOCUS Turnier (DNW);1.8 TDCi;Diesel;01/02/1999;01/11/2004;;FL652;N/A
FORD;FOCUS Turnier (DNW);1 TDDi;Diesel;01/02/1999;01/11/2004;;FL652;N/A
FORD;FOCUS Turnier (DNW);8 TDDi;Diesel;01/02/1999;01/11/2004;;FL652;N/A
FORD;FUSION (JU_);1.4 TDCi;Diesel;01/08/2002;01/12/2012;;FL652;N/A
FORD;FUSION (JU_);1.6 TDCi;Diesel;01/08/2002;01/12/2012;;FL652;N/A
FORD;FUSION (JU_) 1.4;1.6;Petrole;01/08/2002;01/12/2012;;;N/A
FORD;GALAXY (WGR)KA (RB_);1.3 i;Petrole;01/09/1996;01/11/2008;;;N/A
FORD;KA (RB_);1.9 TDI;Diesel;01/03/1995;01/05/2006;;FL1000;N/A
FORD;KA (RU8);1.2;Petrole;01/10/2008;;;F30;N/A
FORD;KA+ (UK, FK) 1.2;1.2 Ti-VCT;Petrole;01/06/2016;;;;N/A
FORD;KUGA I MONDEO;2.0 TDCI;Petrole;01/10/2008;;;F30;N/A
FORD;KUGA I MONDEO;2.0 TDCI 4x4;Petrole;01/10/2008;;;F30;N/A
FORD;III (B5Y);2 TDCi;Diesel;01/10/2000;01/03/2007;;FL652;N/A
FORD;III (B5Y);0 TDCi;Diesel;01/10/2000;01/03/2007;;FL652;N/A
FORD;III (B5Y);16 TDCi;Diesel;01/10/2000;01/03/2007;;FL652;N/A
FORD;MONDEO III Turnier (BWY);1.8 16V;Petrole;01/10/2000;01/03/2007;;;N/A
FORD;RANGER (TKE);3.2 TDCi 4x4;Diesel;01/04/2011;;;FL752;N/A
FORD;S-MAX (WA6) TRANSIT;1.8 TDCi;Diesel;01/05/2006;01/12/2014;;FL752;N/A
FORD;S-MAX (WA6) TRANSIT;2.0 TDCi;Diesel;01/05/2006;01/12/2014;;FL752;N/A
FORD;Box (E_ _) TRANSIT Box;2.5 DI;Diesel;01/05/1991;01/03/2000;;FL652;N/A
FORD;Box (E_ _) TRANSIT Box;2.5 TD;Diesel;01/05/1991;01/03/2000;;FL652;N/A
FORD;Box (E_ _) TRANSIT Box;2.5 TDI;Diesel;01/05/1991;01/03/2000;;FL652;N/A
FORD;(FA_ _);2.2 TDCi;Diesel;01/01/2000;01/08/2014;;FL752;N/A
FORD;(FA_ _);2.4 Di;Diesel;01/01/2000;01/08/2014;;FL752;N/A
